WBAN,City,State,Latitude,Longitude,Temperature Average,Temperature Real Coeff,Temperature Imag Coeff,Temp Deriv Std,Precipitation Average,Wind Speed Coeff Real,Wind Speed Coeff Imag,Wind Speed k,Wind Speed Theta
24255,WHIDBEY ISLAND,WA,48.35,-122.66667,50.0805243446,4.06308646856,8.80187113428,4.29190469042,0.0841292134831,-1.59589890953,-1.72518478835,5.01764348045,1.60792163882
14778,WILLIAMSPORT,PA,41.2433,-76.9217,51.8728270814,7.75731122098,21.8735907209,7.24426579829,0.165068618481,-1.34899569511,-0.684459859378,3.18768806657,1.72329318922
94895,MUNCIE,IN,40.23417,-85.39361,52.6177285319,6.79578090275,22.5021669258,8.99037361233,0.163878116343,-1.73490885522,-1.90790342407,3.87652022292,2.10193652488
94893,IRON MOUNTAIN/KINGSFORD,MI,45.81833,-88.11444,42.2836230558,9.54775825107,25.5529217781,8.64950524157,0.0581061299177,-0.743138598088,-0.610625898,3.25558113147,2.05991530794
94892,CHICAGO/WEST CHICAGO,IL,41.91444,-88.24639,49.5658986175,8.19833143551,24.4382195299,8.72219628265,0.116087557604,-1.61456548923,-1.39063873199,3.88076351512,2.26115892073
94958,ORD,NE,41.62333,-98.94833,49.7722681359,7.251128767,24.7493403035,9.24805813274,0.0783884297521,-1.64007503427,-0.470171356469,4.52419787091,2.00681916987
94957,FALLS CITY,NE,40.08028,-95.59194,53.9870848708,5.90498582737,24.352927433,9.16456787859,0.12520295203,-1.72818084541,-0.752897491833,3.75192166283,2.28665109892
24220,ELLENSBURG,WA,47.03389,-120.53028,51.3182656827,5.97048591462,20.4139115317,6.00368739088,0.0346356088561,-1.28488398958,4.13980537074,6.4548058683,1.35400701072
94950,MITCHELL,SD,43.7743,-98.0384,48.4249084249,8.66169852467,26.9745154963,9.38982383515,0.10760989011,-1.41191224271,-0.727697098101,4.4281109728,2.35917829541
13841,WILMINGTON,OH,39.42028,-83.82167,53.1469237833,6.6142168495,21.4197501504,8.42862454505,0.170316804408,-1.52819046213,-1.89720208551,3.98181141155,2.0498628092
25331,PALMER,AK,61.5961,-149.0916,36.6891766883,5.39978166004,22.1006960692,6.50331299694,0.0649953746531,-0.294431284884,-0.625095459483,5.55811977129,1.16425078888
40710,MAJURO,MH,7.06497,171.27203,82.7333333333,0.128470065542,0.443826374271,2.13959890448,0.485,1.35105000561,-0.0032634453598,1.72271104174,3.22747104145
93822,SPRINGFIELD,IL,39.8447,-89.6839,54.3689052438,6.52415442508,23.4493800657,8.88994282857,0.164351425943,-1.76120172079,-1.97712248745,4.10622394202,2.12787578612
93821,LOUISVILLE,KY,38.1811,-85.7391,58.9340659341,6.39339823122,21.2822009333,8.06270797191,0.204917582418,-1.16387817527,-0.881247913178,3.33829622897,2.20353241639
93820,LEXINGTON,KY,38.0408,-84.6058,56.5092250923,5.86750244395,20.8089114359,8.35021186081,0.228404059041,-1.20449066484,-1.60724159722,3.41781046622,2.26334993806
93817,EVANSVILLE,IN,38.0441,-87.5205,57.6240808824,6.17510753767,21.9575468196,8.05516766418,0.192339154412,-1.17669037228,-1.003736556,3.27170027442,1.94035307149
93739,WALLOPS ISLAND,VA,37.9372,-75.4708,59.1147842057,7.3979779765,18.4940563855,7.76482593559,0.177947658402,-1.07609405239,0.0409336007348,3.42714565684,2.61122132198
93824,ZANESVILLE,OH,39.94444,-81.89222,52.5434380776,6.45777771762,21.1903162638,8.50819471441,0.162740295749,-1.33356254059,-1.31794151889,3.14866914486,1.7482960774
13927,JACKSON,MS,32.33667,-90.22139,66.0985267035,4.87440738012,16.9267247067,7.37343209791,0.234212707182,-1.15994126553,-0.745443706105,2.90712734458,1.85715535259
13920,TOPEKA,KS,38.95028,-95.66389,56.0909090909,6.63412928706,23.7935459227,9.30702034755,0.110927643785,-1.26158949395,-0.822942406742,4.15433496567,2.23590125076
93730,ATLANTIC CITY,NJ,39.4494,-74.5672,55.2516188714,6.96729294068,19.4655284717,8.23096557928,0.20704440333,-1.46052804827,-0.683237295047,3.60473862493,2.24573346044
03971,DALLAS,TX,32.68083,-96.86806,67.8686868687,6.1553899965,18.892232189,8.05255350827,0.127506887052,-1.31013085886,-0.618216106826,3.07251471667,2.5944655281
03974,WICHITA,KS,37.74611,-97.22111,57.8505957837,7.12816858403,22.8632496013,8.93054186206,0.125004582951,-1.20534847015,-0.520308153801,4.49051592645,2.43807456165
03975,POPLAR BLUFF,MO,36.7725,-90.32472,59.667587477,5.64091711349,20.8786694907,7.37587565633,0.196698895028,-1.66909802562,-1.10525040935,3.41678304836,1.83847665651
53820,EVERGREEN,AL,31.41556,-87.04417,66.7976080957,4.02341057275,15.6375850476,6.86394221216,0.21725850966,-0.888436460742,-0.908810434719,2.37749032148,1.71580123423
94040,MC COOK,NE,40.20639,-100.59139,53.1393217232,7.17493766874,24.8965246381,9.14633089639,0.0644271310724,-1.5463787618,0.217426182045,4.25699831994,2.39596837896
94041,GARRISON,ND,47.64583,-101.43944,41.7527573529,9.66765134584,27.2064812104,9.49551620369,0.0956525735294,-1.08442455856,-0.937686332534,4.51390775123,2.17554747005
23161,DAGGETT,CA,34.8536,-116.7858,69.4509624198,5.28375040131,20.2030168111,5.13492926213,0.00959670027498,-2.17777963276,2.76202844173,5.540805209,1.91848875774
03878,TROY,AL,31.86056,-86.01222,65.2129032258,4.2825719031,16.0118491763,6.95606394115,0.220921658986,-0.878231886919,-0.958748651626,2.59351483181,1.73438633427
24230,REDMOND,OR,44.2558,-121.1392,47.8940520446,5.45373741317,16.5172938184,6.91928118639,0.0353392193309,-0.772479769257,0.61019647963,2.89515455783,2.1571422521
23169,LAS VEGAS,NV,36.0719,-115.1634,70.9908340972,5.16914616132,21.6720386375,4.97685665762,0.0133638863428,-1.03199608405,1.9159015779,3.86246136433,2.2498630656
93812,CINCINNATI,OH,39.10333,-84.41889,54.5032317636,6.04166429386,20.9596190155,7.7628169203,0.141398891967,-1.29644509015,-1.33270222566,3.4317918127,1.60344159766
03872,BECKLEY,WV,37.7836,-81.123,53.2046296296,5.84454013676,18.6659644643,8.61998485612,0.198458333333,-1.49451431199,-1.2604895082,3.01684291001,2.26024241225
23285,LIVERMORE,CA,37.6927,-121.8144,61.7213270142,6.8603066699,10.9165982787,4.84887846733,0.0361279620853,0.335846383365,2.39107198916,2.99572954216,1.96791978958
14839,MILWAUKEE,WI,42.955,-87.9044,48.7527573529,9.74830824132,23.0054227547,8.47901441384,0.157830882353,-1.12230419174,-1.03322182168,3.52985191323,2.6392021184
93193,FRESNO,CA,36.78,-119.7194,67.5151515152,5.42716500683,17.3747990211,4.4789705791,0.024696969697,-0.78135764028,2.72259670317,3.2189778163,1.68037532962
93810,CARBONDALE/MURPHYBORO,IL,37.77972,-89.24972,56.9615736505,5.75318865512,21.2798540236,8.19677769371,0.162529734675,-1.52210823704,-1.64547529738,4.01972705938,1.75131261778
12919,BROWNSVILLE,TX,25.9141,-97.423,75.5445362718,3.99840952857,11.5398679351,6.51131121305,0.0973278236915,-1.90458398078,0.466289410234,4.0542623446,2.4755091761
92806,ST PETERSBURG,FL,27.76472,-82.6275,75.5201834862,4.08323150785,9.41442472985,4.21306666812,0.177908256881,-0.0662582500875,-0.0400424061861,3.41161499523,2.58620016572
14833,JACKSON,MI,42.2667,-84.4667,48.9081726354,8.43793739253,22.721266243,8.44310370554,0.127217630854,-1.41701477036,-1.80001982578,3.45769828822,2.03389599907
14835,LAFAYETTE,IN,40.41222,-86.93694,52.1425925926,7.42461957885,22.4649196151,8.61514874756,0.151027777778,-1.76844061593,-1.29439115946,3.51080921503,1.97664675139
14837,MADISON,WI,43.1405,-89.3452,48.1467889908,8.99294017745,25.4516050449,8.69398639572,0.171068807339,-1.20270759033,-0.605478168064,3.19601584867,2.19473369403
14836,LANSING,MI,42.78028,-84.57889,48.9550045914,8.55525366132,23.0643542063,8.27603935261,0.165798898072,-1.29749801799,-1.51700621975,3.88680903594,2.11036124759
26412,NORTHWAY,AK,62.9617,-141.9378,23.95,5.20263354231,37.9810362916,7.31704415412,0.0391805555556,-0.148912372545,1.4649679936,2.52610556546,1.16223405944
26410,CORDOVA,AK,60.4888,-145.4511,39.2094531974,5.23822066161,13.7729340864,5.63034131181,0.474467099166,-0.214286006024,-0.369419475331,3.27090571221,1.22885305139
26411,FAIRBANKS,AK,64.8039,-147.8761,27.9278445883,5.16789448576,37.6331043151,8.52666357469,0.0776086956522,-0.525634286419,1.29459051616,2.64949450793,1.42044444637
93775,RICHMOND/ASHLAND,VA,37.70806,-77.43444,58.2833486661,6.02072644906,19.0626433488,8.42777589013,0.188472861086,-1.06030552217,-0.554897265061,2.73744678738,1.60706832722
03967,OLATHE,KS,38.85,-94.73917,55.7456382002,7.21475630531,22.9384261357,8.8531067225,0.129201101928,-1.07066762616,-0.793585100295,3.402788074,2.52798695355
25325,KETCHIKAN,AK,55.35667,-131.71167,46.0795559667,5.70972537844,11.2541785399,4.00917038115,0.64480573543,-0.0810867148075,0.303769134094,3.99203646325,1.91850499767
13993,ST JOSEPH,MO,39.7736,-94.9233,54.0929162833,6.4470055731,24.2929081933,9.16588712724,0.115597976081,-1.89083352471,-0.863082204041,4.24040622858,2.01326808254
93230,SOUTH LAKE TAHOE,CA,38.8983,-119.9947,46.3920664207,5.82777916231,14.8284485009,5.39486450899,0.0665590405904,-0.589389914605,0.186430461812,3.23355788104,1.51067988526
13997,ROLLA/VICHY,MO,38.13111,-91.76833,55.6897506925,6.64197618632,21.5191067604,9.54499303167,0.14027700831,-1.34580607525,-1.72568410627,3.72798603829,2.36305023465
13996,TOPEKA,KS,39.0725,-95.6261,56.9807162534,6.82814466619,23.7135309912,9.04058123664,0.130592286501,-1.40598668456,-0.321654513218,3.66439109109,2.13498389868
13995,SPRINGFIELD,MO,37.2397,-93.3897,57.2673992674,6.47819982209,21.6346520682,8.5784798839,0.169519230769,-1.18082945149,-1.06097889246,3.99831787122,2.39796354908
13994,ST LOUIS,MO,38.7525,-90.3736,58.5580969808,6.73984632538,23.0126808572,8.80832400607,0.169583714547,-1.31083649992,-1.12545442508,3.48930069866,2.39849662169
03904,COLLEGE STATION,TX,30.58917,-96.36472,69.9494949495,5.42173263736,16.5526605264,7.32337653751,0.160027548209,-1.4497003579,-0.244783447623,3.48290626307,2.32208468874
03901,LONGVIEW,TX,32.38472,-94.71167,66.7771639042,5.29246860576,17.8636360316,7.78757361094,0.155925414365,-1.20413382279,-0.383186590924,3.20514210046,2.11529911675
94052,MOBRIDGE,SD,45.54639,-100.40778,45.3486238532,10.0514900366,26.5785299037,9.47370786306,0.0956972477064,-0.744303671822,0.330077067568,4.39298972117,2.31607539708
93819,INDIANAPOLIS,IN,39.7318,-86.2788,54.012855831,7.70564996372,22.7208415268,8.19065207615,0.191267217631,-1.48513077614,-1.25752719012,3.85600126551,2.3963933701
12918,HOUSTON,TX,29.63806,-95.28194,71.2183486239,4.71789123434,14.4967309342,6.62152645899,0.185229357798,-1.27368288135,-1.10974424527,3.161141353,2.33950455273
14944,SIOUX FALLS,SD,43.5778,-96.7539,47.1998166819,9.13423657903,27.1446711884,9.48962734541,0.110760769936,-1.23634563258,-0.264094639332,4.36361145717,2.22891586901
25323,HAINES,AK,59.2433,-135.5094,41.3441258094,4.59549727604,16.9899226617,5.09416524013,0.197886216466,-0.737116283469,-2.22185558593,3.43476330003,2.62193771259
14946,WATERTOWN,SD,44.9047,-97.1494,43.6377880184,10.3659132736,27.8920725333,9.20619858057,0.0895437788018,-1.01812618193,-0.997837723582,4.55029608411,2.26123939312
14941,NORFOLK,NE,41.9855,-97.4352,50.5233302836,7.49396000635,25.3838589074,9.55025110365,0.10269441903,-1.35340011381,-0.648038229919,4.57645162211,2.29975175579
14940,MASON CITY,IA,43.1544,-93.3269,46.6009174312,8.73631291698,26.8186838674,9.04160310315,0.144027522936,-2.03787243616,-1.7365189635,4.71520241099,2.33630411354
14943,SIOUX CITY,IA,42.3913,-96.3791,49.8374655647,7.18395230715,26.3883913167,9.22793080607,0.136391184573,-1.77757213815,-1.05216793715,4.49387837887,2.18017222715
14942,OMAHA,NE,41.3102,-95.8991,52.9277218664,7.31400772627,25.8709771476,8.96827159019,0.13335315645,-1.3188072662,-0.396454925319,4.32915301751,2.35516805479
12912,VICTORIA,TX,28.8614,-96.9303,71.7128440367,5.22055453378,14.7072917817,7.24297051285,0.108674311927,-1.69741612515,-0.0697743377451,3.67078011889,2.47333871132
94224,ASTORIA,OR,46.1569,-123.8825,51.4697247706,3.84212863339,9.17132983249,4.57000885729,0.298348623853,-0.836456369207,0.119948686228,3.41472161039,2.10926969432
94051,JORDAN,MT,47.32583,-106.9475,45.400742115,6.31374638025,25.2080142605,9.58115470555,0.0555333951763,-1.15003377435,0.519452020071,3.73076234505,2.24274843481
12916,NEW ORLEANS,LA,29.9933,-90.2511,70.5073800738,4.09550685688,14.1975947163,6.59831854383,0.254446494465,-1.0660067666,-1.32609497231,3.365313992,2.31672125795
94227,SHELTON,WA,47.238,-123.1408,50.4150596878,4.47470076606,13.0169122922,4.81266217256,0.277575757576,-0.92962351332,1.46862296595,3.78813044215,1.51660227221
94119,DEER PARK,WA,47.97417,-117.42833,46.3024976873,5.37029225559,19.7597172581,6.35556257014,0.0893339500463,-0.830958740752,0.513630794862,3.26111996992,1.60106854207
94248,RENTON,WA,47.49333,-122.21444,53.7162534435,4.85760710421,13.146423628,4.3050126365,0.144655647383,-0.765947824563,0.636242439159,2.31683854337,1.98566238031
14609,HOULTON,ME,46.1236,-67.7928,41.8669131238,9.87717207374,24.4237783544,9.57037017306,0.171141404806,-0.833567279007,-0.627675617825,2.95827977597,2.09390685167
14606,BANGOR,ME,44.7978,-68.8185,45.6095764273,9.70496696213,22.8393190692,8.10510228218,0.195151933702,-1.1479646095,-0.196985740692,3.38992771439,2.04299298103
03963,JEFFERSON CITY,MO,38.59111,-92.15583,56.967063129,6.24173904528,22.3434847295,8.89778986203,0.138760292772,-1.63490302877,-0.913083931208,3.19333329076,1.99434819399
12917,BEAUMONT/PORT ARTHUR,TX,29.95056,-94.02056,70.0036730946,4.78657205925,14.3397272231,6.75381029357,0.230385674931,-1.48774726345,-1.41549416611,3.58390754545,2.24780432052
25333,SITKA,AK,57.0481,-135.3647,45.5455381785,5.26572795852,10.179967431,3.70464419862,0.367989880405,-0.256546310217,-2.00165135599,4.07145413336,1.81355565009
53869,BLYTHEVILLE,AR,35.94028,-89.83083,60.7897674419,4.56281120462,20.6912044412,7.91623760293,0.178395348837,-1.71174075215,-1.66740049938,4.08373817234,1.98174561909
94056,FAITH,SD,45.03194,-102.01917,46.6007428041,6.94309883632,25.8027936691,9.67044585505,0.0692479108635,-1.01223444387,-0.526175497689,4.62195993642,2.73101794439
24036,LEWISTOWN,MT,47.0492,-109.4578,43.865437788,8.28804457754,20.691609434,9.2973252403,0.0792718894009,-0.848921960962,-1.36166021081,3.95145070834,2.29616421745
24037,MILES CITY,MT,46.4266,-105.8825,47.8416206262,7.33290985135,25.9139638107,9.06126681,0.0499585635359,-0.915299108766,0.245945038748,3.41424985056,2.77841056176
13744,FLORENCE,SC,34.1852,-79.7238,64.7190082645,4.99301391224,16.8182609066,7.57363598725,0.187754820937,-0.913963102549,-0.272042039036,2.85388333217,2.19297473049
93042,DALHART,TX,36.0167,-102.55,57.4219759926,6.15576279938,21.8796572522,8.70325172707,0.0422576177285,-1.37871069299,0.363156622317,4.2364957628,2.83834905376
24032,VALENTINE,NE,42.8783,-100.55,49.4574565416,8.09559509223,24.831433998,10.0612661566,0.0919624885636,-0.934951389896,0.208037236362,4.08141441951,2.49281214924
13743,WASHINGTON,VA,38.8483,-77.0341,59.9560036664,7.15717773239,20.3269327832,7.28393894538,0.17235563703,-1.05934396505,-0.415418075664,3.29438312128,2.4443738463
13740,RICHMOND,VA,37.505,-77.3202,60.2688073394,6.47920250108,19.0412014807,8.08833272565,0.175706422018,-1.09261135076,-0.567535603485,3.21851272164,2.17725500622
13741,ROANOKE,VA,37.3169,-79.9741,57.8852157943,5.47202258675,18.5816693755,7.68523813331,0.18391184573,-1.35633087802,-0.860442574859,3.27299530026,1.83057398665
94054,BUFFALO,WY,44.38139,-106.72111,47.4821763602,7.27653575918,22.2242395011,9.59536581935,0.0448030018762,-1.40984310556,0.244055699925,4.59896943589,2.0266388832
26528,TALKEETNA,AK,62.32,-150.095,35.4381918819,5.93732673887,23.1139680381,6.94621007336,0.12102398524,-0.369091543316,-0.676316278685,2.62108693299,1.3824157027
93112,SAN DIEGO,CA,32.7,-117.2,67.1260663507,3.0931215793,6.53306498034,3.33797426187,0.0251658767773,-0.477097996385,1.16777335116,2.34552170324,2.62478615418
13748,WILMINGTON,NC,34.2675,-77.8997,64.6120768527,5.2134585888,15.9394621358,7.71821264851,0.213938700823,-1.20100410433,-0.108500443687,3.34735688951,2.14403570814
94050,MEEKER,CO,40.04417,-107.88861,44.6967741935,7.1687466488,23.4770577448,7.29747391517,0.059198156682,-0.841186206597,1.33991702504,2.86026041302,1.79098126441
54789,MOUNT POCONO,PA,41.13889,-75.37944,47.7511520737,7.69153206491,20.762457607,8.12321584658,0.185350230415,-1.45695689395,-1.59077258861,3.64244082185,2.31841802622
54788,MERIDEN,CT,41.50972,-72.82778,51.6574074074,8.64359090536,20.67786051,7.619147921,0.136444444444,-1.40196069885,-0.500177242847,2.89163537388,1.77385845331
14935,GRAND ISLAND,NE,40.9611,-98.3136,52.7438016529,6.932411433,25.0166003159,9.4785151369,0.0987052341598,-1.62960386787,-0.686196634989,4.42654229826,2.50795323238
14936,HURON,SD,44.3981,-98.2231,46.756232687,9.07897079401,27.49002078,9.7774438112,0.096648199446,-1.35300863416,-0.716168765068,4.31030879146,2.23004634487
14937,IOWA CITY,IA,41.63278,-91.54306,50.5302752294,7.9771990015,25.7057076031,8.55976029717,0.139100917431,-1.66328865105,-0.962420224166,3.67033004641,2.14374641551
14938,KIRKSVILLE,MO,40.09722,-92.54333,52.3367065317,7.5852477856,23.5746386427,9.2021605479,0.157010119595,-1.3114423355,-1.20953056155,3.27868502246,2.5015919085
54782,POTTSTOWN,PA,40.23833,-75.55722,53.616744186,6.2967816939,20.8235145259,7.75931533045,0.18171627907,-1.18514247354,-0.805474126137,2.76735860731,1.57466921963
54781,BENNINGTON,VT,42.89139,-73.24694,48.0671712394,5.20442953981,21.9069285595,8.66066749173,0.156244087039,-1.06001748609,-1.04922469779,2.92080632557,1.56172449938
54780,MONTAUK,NY,41.07306,-71.92333,54.103286385,8.68636176674,17.5962933594,6.59937239178,0.161774647887,-0.785190970491,-2.11339880736,3.48320409371,2.06657711277
13970,BATON ROUGE,LA,30.5372,-91.1469,68.506012951,4.31775079281,15.033874377,7.17231605364,0.257067530065,-1.24974952161,-0.548070676091,2.79069754501,2.01584884464
54786,DOYLESTOWN,PA,40.33,-75.1225,53.2652296157,7.1450661014,21.0453934416,7.71215956708,0.166419868791,-1.14961781786,-1.03796152374,2.86236754333,1.64163721151
54785,SOMERVILLE,NJ,40.62389,-74.66944,53.3908153702,7.4190447198,20.8881310121,7.60065007671,0.160473289597,-1.22310742052,-0.662736315511,2.56869546294,1.39328032122
93993,FAYETTEVILLE,AR,36.0097,-94.1694,57.861878453,6.58321430685,20.0060832935,8.16280979956,0.163632596685,-1.30290519455,-0.725397490352,3.64918693701,1.69908430292
93992,EL DORADO,AR,33.22083,-92.81417,63.3103764922,5.99066661639,17.9934617285,7.34978956111,0.187355371901,-0.98382918936,-0.498365355575,2.68341161359,1.95702929991
26529,TANANA,AK,65.175,-152.1067,25.2818853974,7.31403775751,36.4315588564,8.42240395634,0.0391219963031,-0.327316833322,-0.114351824201,2.65276173413,1.80201416938
03159,LANCASTER,CA,34.7411,-118.2116,63.2932960894,4.33845264961,19.5615554795,5.4720859162,0.0110754189944,-2.2579700495,3.34920433778,5.95804311226,1.77245028218
93997,RUSSELL,KS,38.87611,-98.80917,55.5701191567,7.4550496626,24.6507627053,9.41493088309,0.0831668194317,-1.09612350501,0.255761891244,4.84557201845,2.60010411623
94057,DOUGLAS,WY,42.79611,-105.38028,47.5041628122,6.49455169831,23.5461589908,9.29136729008,0.0387280296022,-1.34145503117,-0.15409438454,4.33725778185,2.24820942638
24213,EUREKA,CA,40.8097,-124.1602,52.850996852,-3.36712109659,4.60107682768,3.60878929757,0.123604407135,-0.611171143906,-0.420962311614,2.45576692146,2.0119675677
24216,RED BLUFF,CA,40.1519,-122.2536,64.6256880734,5.22916033895,16.6902206805,5.07857526248,0.0672935779817,-1.18292784513,0.371590023488,3.91410618404,1.89556675073
24217,BELLINGHAM,WA,48.79389,-122.53722,51.2226310948,4.15180160277,12.1634106572,4.27646397785,0.130321987121,-0.822508052098,-0.416961388131,3.70068849017,1.55039650429
14607,CARIBOU,ME,46.8705,-68.0173,41.7895220588,10.0743567721,25.36380733,8.74293125244,0.226654411765,-0.976925725441,-0.666479143938,3.23602375081,2.18243394736
04751,BRADFORD,PA,41.8,-78.6333,46.4767225326,7.39344807796,20.5463359363,8.90545254369,0.166997206704,-1.43497837099,-1.52960870752,3.13201143222,2.11880664329
24219,THE DALLES,WA,45.6194,-121.1661,55.1315547378,5.96625170088,18.9406016766,5.34666649398,0.0520239190432,-0.704560443173,4.06847379766,5.1133947,1.52254481452
23091,FORT STOCKTON,TX,30.91194,-102.91667,67.6086956522,3.67109527793,17.4989379042,9.15181614827,0.0414893617021,-1.10599790774,0.895761831572,3.28047915004,3.25982929506
03016,RIFLE,CO,39.52778,-107.71972,49.1917050691,7.52535990993,23.8750468775,5.88116814741,0.0440322580645,-1.12837921163,1.84026169115,2.97253869441,1.76881807938
12962,HONDO,TX,29.3601,-99.1742,70.5521698984,4.48447161589,16.3489665497,7.3610429337,0.0782825484765,-0.976581418474,0.710822213816,3.17306193055,2.72105373646
94910,WATERLOO,IA,42.5544,-92.4011,48.0826446281,8.93445085618,26.5266728549,9.16193763815,0.15455922865,-1.86276244342,-1.01386752947,4.20724974908,2.2150536104
14605,AUGUSTA,ME,44.3155,-69.7972,46.6996336996,8.93479458681,22.564306461,7.69928848283,0.174134615385,-1.13796400044,-0.659986501448,3.14220199648,2.02970632057
14732,NEW YORK,NY,40.77944,-73.88028,56.8478460128,8.7168397823,20.4321908729,7.0891810184,0.179642529789,-0.938299309174,-1.24008084847,3.79773749213,2.69379838907
27515,NUIQSUT,AK,70.21167,-151.00167,12.9075630252,17.0745379826,32.611435034,8.04729076173,0.0181232492997,0.0658041761623,-0.706910827487,5.22830317148,1.96793910416
14736,ALTOONA,PA,40.29639,-78.32028,51.5085066163,6.89335037911,20.8466165464,8.13021733828,0.149517958412,-1.53384351145,-1.6504235514,3.86518405771,1.7417375228
14737,ALLENTOWN,PA,40.65083,-75.4492,52.876611418,7.28654839846,21.5277848711,7.45723862773,0.197458563536,-1.41606271433,-0.63670617447,3.25360545811,1.89960675379
14734,NEWARK,NJ,40.6825,-74.16944,56.3064220183,8.25206196174,20.8273333306,7.4412241267,0.191490825688,-1.12436080553,-0.807615381627,3.69029681484,2.4295303395
14735,ALBANY,NY,42.7431,-73.8092,49.9789184235,8.18229107889,22.7725275215,7.89025461956,0.182007332722,-1.54492648855,-0.922219072963,3.7327907602,1.86881454752
13957,SHREVEPORT,LA,32.4472,-93.8244,66.9138405133,5.41027810664,17.4971172104,7.23914363238,0.196457378552,-1.03011377673,-0.629055146871,3.11987529812,2.17384537566
94225,HOQUIAM,WA,46.9727,-123.9302,51.4373232799,5.46818206454,8.68203067085,4.27479180212,0.281225259189,-1.36720562758,-0.783383059829,3.67381225162,2.26351792049
23090,FARMINGTON,NM,36.74361,-108.22917,53.6040329973,5.83252075951,22.8319074542,5.64527029265,0.0301374885426,-0.940815116614,0.783496829423,2.70894984257,2.82629029269
94855,OSHKOSH,WI,43.98444,-88.55694,46.586996337,9.5294098646,25.5147395167,8.28395820759,0.150521978022,-1.00366681754,-0.760597911033,3.30722705094,2.50264991618
13962,ABILENE,TX,32.4105,-99.6822,66.335174954,5.54555344827,19.4588033772,9.3504376608,0.0870856353591,-1.63126679118,0.232878657656,4.26937321728,2.53242757257
13963,LITTLE ROCK,AR,34.7273,-92.2389,63.4550458716,5.92444623579,19.6540487626,7.1614799617,0.22030733945,-1.23124973202,-0.554728017409,3.05850112482,2.24505843916
13960,DALLAS,TX,32.8519,-96.8555,68.5509641873,5.57122850506,19.3683301875,7.80522536188,0.123539944904,-1.4890817607,0.438407523946,3.90415094629,2.40087286409
13966,WICHITA FALLS,TX,33.9786,-98.4928,64.5059907834,5.77976920173,21.3553852512,8.5797290752,0.0920184331797,-1.42378006059,0.110725365812,4.2406451042,2.63808658004
13967,OKLAHOMA CITY,OK,35.3889,-97.6006,61.9229357798,6.46288328386,21.1825157166,8.20203808402,0.157871559633,-1.49148358574,-0.827996569215,4.44825764611,2.52330526232
13964,FORT SMITH,AR,35.333,-94.3625,63.5919117647,6.45532893349,20.4815959918,7.08283919702,0.173851102941,-0.950827460298,-0.567932276522,2.69436481007,2.33886157508
23136,CAMARILLO,CA,34.21667,-119.08333,62.5510396975,4.07433348049,5.8885751159,4.62558585995,0.0263279773157,-0.615396453591,-0.618297959734,3.09901240408,1.72236101424
13968,TULSA,OK,36.1994,-95.8872,61.7190082645,7.04257717512,21.5212474198,8.54042989707,0.124380165289,-1.24859836475,-0.181422542804,4.12978633712,2.30598668934
13969,PONCA CITY,OK,36.73667,-97.10194,60.2700460829,7.14374251166,22.5820212976,9.32688555818,0.112506912442,-1.11093556787,-0.114620398701,3.7571697268,2.35092149202
23130,VAN NUYS,CA,34.20972,-118.48917,67.3179723502,4.74989292418,10.5235847597,4.75591923227,0.032198156682,-0.814702290224,-0.0793935087782,2.88639474953,1.63934515048
93909,OLATHE,KS,38.83167,-94.88972,55.6894009217,7.30273557143,23.4641251864,9.03063883198,0.124230414747,-1.13642520972,-0.865506520567,3.81691191022,2.54081434003
94008,GLASGOW,MT,48.2138,-106.6214,44.0605504587,8.7235813257,26.9600710236,8.88892475888,0.0771880733945,-0.67654814639,1.10668726876,4.3936363346,2.31826112918
40505,WENO ISLAND,FM,7.45,151.83333,82.3,0.498142397,0.585601508996,2.08862783441,0.8245,-1.16257994007,-0.0705342302751,2.43197222206,2.9824902059
24033,BILLINGS,MT,45.8069,-108.5422,49.3921028466,7.80947183191,22.2546788328,9.00245289594,0.0776033057851,-0.945933809869,-2.48462816258,4.40966723994,2.47407002261
53901,WEST PLAINS,MO,36.87806,-91.9025,56.9279026217,7.01900526775,20.2002072095,8.41478804849,0.171165730337,-1.31078032481,-1.07485132602,2.99674023892,2.18348990511
53902,CONROE,TX,30.35667,-95.41389,67.78976234,4.94644516113,15.7922541733,7.47220464118,0.178930530165,-1.37425120944,-0.473249015436,3.17004817735,1.71644863374
53903,HUNTSVILLE,TX,30.74389,-95.58611,68.808372093,4.35228481196,16.5923469766,7.47268529859,0.158790697674,-1.07401551486,-0.526825325402,2.79778401688,1.75607418208
53904,ST CHARLES,MO,38.92861,-90.42806,55.9055555556,6.61955329872,22.9168534889,8.5258417992,0.150083333333,-1.72737580868,-1.32467138474,3.64795882193,2.09147909887
24030,SIDNEY,NE,41.0993,-102.9863,50.9477186312,11.1641705424,20.8471506,9.65647346323,0.0549809885932,-1.43333117684,-0.677296418237,4.15980889711,2.83253268798
53907,ARLINGTON,TX,32.66361,-97.09389,66.4049586777,5.52756426813,19.1737987483,8.22809208975,0.122906336088,-1.65360992507,-0.251178410018,3.89104726727,2.25265765918
53908,TULSA,OK,36.03944,-95.98444,61.6146788991,6.52730435031,21.4797132432,8.24104090377,0.121224770642,-1.07646681454,-0.0259727222753,3.18947753515,1.95502383022
